order_item_id,order_id,product_id,quantity,price_per_unit,total_price
2024,1007,143,1,1998,1998
2025,1007,186,3,1506,4518
2026,1008,256,5,935,4675
2027,1008,238,3,640,1920
2028,1008,234,1,340,340
2029,1009,482,2,1818,3636
2030,1009,244,2,55,110
2031,1009,494,1,1634,1634
2032,1010,264,5,212,1060
2033,1011,478,2,996,1992
2034,1011,486,1,711,711
2035,1012,422,4,452,1808
2036,1013,20,3,1179,3537
2037,1013,208,3,1428,4284
2038,1014,296,2,940,1880
2039,1014,69,3,1568,4704
2040,1015,263,2,1758,3516
2041,1015,257,1,1040,1040
2042,1015,367,3,1656,4968
2043,1016,456,4,1955,7820
2044,1016,84,4,1446,5784
2045,1017,477,2,1176,2352
2046,1018,80,5,1317,6585
2047,1019,61,5,593,2965
2048,1019,217,4,1881,7524
2049,1019,337,2,1669,3338
2050,1020,34,1,449,449
2051,1020,126,5,234,1170
2052,1020,478,4,996,3984
2053,1021,53,2,1451,2902
2054,1021,408,2,1119,2238
2055,1021,208,1,1428,1428
2056,1022,461,2,1491,2982
2057,1023,50,4,66,264
2058,1023,75,5,1033,5165
2059,1023,423,2,543,1086
2060,1024,116,1,983,983
2061,1024,277,3,1143,3429
2062,1024,433,4,446,1784
2063,1025,297,4,217,868
2064,1025,10,1,1930,1930
2065,1026,423,2,543,1086
2066,1026,494,3,1634,4902
2067,1027,201,3,1036,3108
2068,1027,345,3,97,291
2069,1028,145,4,763,3052
2070,1028,175,3,1872,5616
2071,1028,464,5,1005,5025
2072,1029,336,2,861,1722
2073,1029,149,4,311,1244
2074,1030,193,3,1724,5172
2075,1030,346,3,1236,3708
2076,1030,444,3,414,1242
2077,1031,205,2,835,1670
2078,1031,120,2,1392,2784
2079,1031,404,2,152,304
2080,1032,169,2,1909,3818
2081,1032,56,5,908,4540
2082,1032,1,4,480,1920
2083,1033,144,3,1452,4356
2084,1033,13,3,339,1017
2085,1033,173,2,1437,2874
2086,1034,97,4,629,2516
2087,1034,156,2,1079,2158
2088,1035,151,4,1307,5228
2089,1036,284,1,1435,1435
2090,1037,397,3,1672,5016
2091,1037,278,1,1725,1725
2092,1037,433,3,446,1338
2093,1038,73,1,815,815
2094,1039,229,1,1613,1613
2095,1039,471,4,1646,6584
2096,1040,147,3,1195,3585
2097,1040,118,4,875,3500
2098,1040,44,5,827,4135
2099,1041,215,3,687,2061
2100,1041,220,3,567,1701
2101,1042,427,2,813,1626
2102,1042,280,1,1106,1106
2103,1042,383,4,1495,5980
2104,1043,182,5,1640,8200
2105,1043,410,5,1240,6200
2106,1043,320,4,695,2780
2107,1044,254,1,424,424
2108,1044,450,4,1191,4764
2109,1044,45,2,1399,2798
2110,1045,437,3,464,1392
2111,1045,265,5,343,1715
2112,1046,310,3,1700,5100
2113,1046,46,3,1595,4785
2114,1046,426,3,173,519
2115,1047,12,4,1057,4228
2116,1047,38,5,1468,7340
2117,1048,245,4,1776,7104
2118,1049,499,2,975,1950
2119,1049,486,4,711,2844
2120,1049,237,4,1788,7152
2121,1050,276,2,357,714
2122,1051,295,1,899,899
2123,1051,23,1,1828,1828
2124,1051,43,2,479,958
2125,1052,241,5,1563,7815
2126,1052,39,4,595,2380
2127,1053,65,3,204,612
2128,1054,16,2,116,232
2129,1054,186,1,1506,1506
2130,1054,376,1,244,244
2131,1055,6,3,1466,4398
2132,1056,247,4,1579,6316
2133,1057,203,3,230,690
2134,1057,225,1,1039,1039
2135,1057,257,4,1040,4160
2136,1058,35,4,1569,6276
2137,1058,82,3,590,1770
2138,1059,192,4,1084,4336
2139,1059,409,4,1692,6768
2140,1060,92,5,1663,8315
2141,1060,180,4,1841,7364
2142,1061,56,1,908,908
2143,1061,281,1,1305,1305
2144,1061,184,3,1634,4902
2145,1062,204,5,386,1930
2146,1063,341,2,1766,3532
2147,1064,439,1,1214,1214
2148,1065,469,1,355,355
2149,1066,278,2,1725,3450
2150,1066,341,1,1766,1766
2151,1067,341,5,1766,8830
2152,1067,498,1,340,340
2153,1067,247,5,1579,7895
2154,1068,273,2,1332,2664
2155,1068,417,2,446,892
2156,1069,330,1,1307,1307
2157,1069,196,2,1062,2124
2158,1069,269,5,691,3455
2159,1070,482,5,1818,9090
2160,1070,410,3,1240,3720
2161,1071,48,3,393,1179
2162,1072,349,5,1645,8225
2163,1072,27,5,1268,6340
2164,1073,206,2,1525,3050
2165,1073,85,3,1343,4029
2166,1074,35,2,1569,3138
2167,1074,6,2,1466,2932
2168,1075,216,1,118,118
2169,1075,99,2,335,670
2170,1076,477,2,1176,2352
2171,1076,16,3,116,348
2172,1077,3,4,1858,7432
2173,1077,234,5,340,1700
2174,1078,390,3,1058,3174
2175,1078,28,4,97,388
2176,1079,164,1,639,639
2177,1080,384,5,1140,5700
2178,1080,73,3,815,2445
2179,1080,163,3,112,336
2180,1081,135,5,780,3900
2181,1081,452,2,269,538
2182,1081,477,2,1176,2352
2183,1082,408,5,1119,5595
2184,1083,164,1,639,639
2185,1084,336,1,861,861
2186,1085,273,5,1332,6660
2187,1085,318,2,506,1012
2188,1086,105,4,603,2412
2189,1087,119,4,119,476
2190,1087,336,1,861,861
2191,1087,78,2,15,30
2192,1088,466,1,1601,1601
2193,1088,80,2,1317,2634
2194,1088,237,1,1788,1788
2195,1089,303,3,1269,3807
2196,1089,437,5,464,2320
2197,1090,278,2,1725,3450
2198,1090,76,2,37,74
2199,1090,439,2,1214,2428
2200,1091,1,2,480,960
2201,1091,473,4,834,3336
2202,1092,458,2,1134,2268
2203,1092,74,5,916,4580
2204,1092,288,1,1212,1212
2205,1093,468,5,731,3655
2206,1093,240,2,1748,3496
2207,1093,224,2,1881,3762
2208,1094,491,4,806,3224
2209,1094,130,1,1429,1429
2210,1095,87,1,340,340
2211,1096,234,2,340,680
2212,1097,357,4,1390,5560
2213,1097,117,4,1856,7424
2214,1097,140,4,474,1896
2215,1098,6,1,1466,1466
2216,1099,228,3,1094,3282
2217,1099,256,4,935,3740
2218,1100,411,5,1346,6730
2219,1100,223,3,1719,5157
2220,1100,431,4,281,1124
2221,1101,391,3,1271,3813
2222,1102,365,2,1492,2984
2223,1102,345,4,97,388
2224,1103,14,4,355,1420
2225,1104,462,1,1344,1344
2226,1105,39,3,595,1785
2227,1106,380,4,807,3228
2228,1106,369,4,998,3992
2229,1107,3,4,1858,7432
2230,1107,375,4,1977,7908
2231,1107,451,4,1866,7464
2232,1108,260,5,1198,5990
2233,1109,103,5,1431,7155
2234,1109,119,3,119,357
2235,1110,398,2,90,180
2236,1111,481,5,555,2775
2237,1112,407,4,846,3384
2238,1113,343,2,1823,3646
2239,1113,322,2,242,484
2240,1114,52,2,1582,3164
2241,1115,154,5,1033,5165
2242,1115,143,5,1998,9990
2243,1115,320,1,695,695
2244,1116,297,5,217,1085
2245,1116,83,5,182,910
2246,1117,42,3,1265,3795
2247,1117,171,1,814,814
2248,1117,189,4,499,1996
2249,1118,109,5,1990,9950
2250,1119,269,3,691,2073
2251,1120,384,4,1140,4560
2252,1120,446,2,1335,2670
2253,1121,310,1,1700,1700
2254,1122,262,3,862,2586
2255,1122,112,2,792,1584
2256,1122,358,1,33,33
2257,1123,497,1,1361,1361
2258,1123,32,5,866,4330
2259,1123,497,2,1361,2722
2260,1124,360,4,1901,7604
2261,1124,318,2,506,1012
2262,1124,317,2,1697,3394
2263,1125,472,5,1753,8765
2264,1126,211,3,307,921
2265,1127,11,5,1102,5510
2266,1127,435,5,158,790
2267,1128,235,3,1473,4419
2268,1129,179,4,1067,4268
2269,1129,315,2,1319,2638
2270,1130,232,4,595,2380
2271,1130,67,1,1787,1787
2272,1130,141,1,1037,1037
2273,1131,300,2,1390,2780
2274,1131,144,1,1452,1452
2275,1132,442,5,562,2810
2276,1133,428,2,1919,3838
2277,1133,241,5,1563,7815
2278,1133,425,2,469,938
2279,1134,498,4,340,1360
2280,1135,135,5,780,3900
2281,1135,318,2,506,1012
2282,1135,263,2,1758,3516
2283,1136,87,4,340,1360
2284,1137,254,1,424,424
2285,1137,260,2,1198,2396
2286,1137,333,2,941,1882
2287,1138,67,5,1787,8935
2288,1139,112,2,792,1584
2289,1140,278,4,1725,6900
2290,1140,149,3,311,933
2291,1140,483,1,1699,1699
2292,1141,80,2,1317,2634
2293,1141,164,2,639,1278
2294,1141,191,1,363,363
2295,1142,252,3,1936,5808
2296,1143,214,2,1322,2644
2297,1143,254,2,424,848
2298,1144,419,4,802,3208
2299,1145,405,5,85,425
2300,1145,60,1,1294,1294
2301,1146,355,2,458,916
2302,1146,140,3,474,1422
2303,1147,150,1,1751,1751
2304,1148,219,1,1194,1194
2305,1148,219,2,1194,2388
2306,1148,139,2,1550,3100
2307,1149,291,4,1760,7040
2308,1149,61,2,593,1186
2309,1149,72,5,130,650
2310,1150,60,4,1294,5176
2311,1150,395,5,1084,5420
2312,1150,114,3,491,1473
2313,1151,147,5,1195,5975
2314,1151,253,5,24,120
2315,1151,168,4,407,1628
2316,1152,105,2,603,1206
2317,1153,423,5,543,2715
2318,1153,6,4,1466,5864
2319,1153,500,3,1071,3213
2320,1154,367,4,1656,6624
2321,1154,448,3,608,1824
2322,1154,261,2,1384,2768
2323,1155,420,5,666,3330
2324,1155,17,1,479,479
2325,1155,34,3,449,1347
2326,1156,482,3,1818,5454
2327,1156,182,1,1640,1640
2328,1157,499,1,975,975
2329,1157,260,2,1198,2396
2330,1158,120,2,1392,2784
2331,1158,443,1,1610,1610
2332,1158,308,4,867,3468
2333,1159,160,4,800,3200
2334,1159,50,1,66,66
2335,1160,429,2,152,304
2336,1160,226,5,1973,9865
2337,1160,315,1,1319,1319
2338,1161,130,4,1429,5716
2339,1161,274,1,1752,1752
2340,1161,288,1,1212,1212
2341,1162,249,5,1684,8420
2342,1162,479,2,349,698
2343,1162,345,4,97,388
2344,1163,469,2,355,710
2345,1163,249,1,1684,1684
2346,1164,312,5,1187,5935
2347,1165,428,4,1919,7676
2348,1165,183,5,1977,9885
2349,1166,282,3,919,2757
2350,1167,233,1,1761,1761
2351,1167,135,2,780,1560
2352,1168,131,3,1118,3354
2353,1168,486,1,711,711
2354,1168,447,3,1996,5988
2355,1169,65,1,204,204
2356,1169,142,1,1907,1907
2357,1170,169,1,1909,1909
2358,1171,274,5,1752,8760
2359,1171,370,1,423,423
2360,1171,94,4,635,2540
2361,1172,242,2,1896,3792
2362,1172,468,3,731,2193
2363,1173,402,5,310,1550
2364,1174,157,4,1187,4748
2365,1175,43,3,479,1437
2366,1176,328,5,101,505
2367,1177,295,1,899,899
2368,1178,289,2,1898,3796
2369,1178,158,4,1115,4460
2370,1179,99,2,335,670
2371,1179,254,5,424,2120
2372,1179,30,2,283,566
2373,1180,105,3,603,1809
2374,1180,493,3,1967,5901
2375,1180,205,2,835,1670
2376,1181,32,2,866,1732
2377,1182,115,5,713,3565
2378,1183,243,4,970,3880
2379,1184,198,1,306,306
2380,1184,283,4,1746,6984
2381,1184,432,3,1466,4398
2382,1185,320,3,695,2085
2383,1185,30,4,283,1132
2384,1186,359,3,1429,4287
2385,1186,350,1,1151,1151
2386,1187,62,4,454,1816
2387,1187,42,3,1265,3795
2388,1187,334,1,1824,1824
2389,1188,39,3,595,1785
2390,1188,451,4,1866,7464
2391,1188,426,5,173,865
2392,1189,412,1,178,178
2393,1189,167,5,56,280
2394,1190,279,2,422,844
2395,1190,167,3,56,168
2396,1190,218,4,631,2524
2397,1191,375,4,1977,7908
2398,1191,201,1,1036,1036
2399,1191,370,1,423,423
2400,1192,446,2,1335,2670
2401,1192,46,2,1595,3190
2402,1192,355,2,458,916
2403,1193,60,1,1294,1294
2404,1193,109,3,1990,5970
2405,1193,161,5,716,3580
2406,1194,73,4,815,3260
2407,1195,162,5,1868,9340
2408,1195,207,1,883,883
2409,1196,267,4,1523,6092
2410,1196,238,1,640,640
2411,1196,481,3,555,1665
2412,1197,211,4,307,1228
2413,1197,299,4,1843,7372
2414,1197,107,2,657,1314
2415,1198,471,5,1646,8230
2416,1199,141,1,1037,1037
2417,1200,196,1,1062,1062
2418,1200,74,3,916,2748
2419,1201,481,3,555,1665
2420,1202,396,2,842,1684
2421,1202,147,1,1195,1195
2422,1202,215,3,687,2061
2423,1203,366,3,1371,4113
2424,1204,444,3,414,1242
2425,1204,4,3,1906,5718
2426,1205,88,2,811,1622
2427,1205,148,2,1885,3770
2428,1206,478,5,996,4980
2429,1206,190,2,1950,3900
2430,1206,216,4,118,472
2431,1207,337,1,1669,1669
2432,1207,168,1,407,407
2433,1208,122,3,721,2163
2434,1209,407,5,846,4230
2435,1209,489,5,1376,6880
2436,1210,248,5,77,385
2437,1210,8,4,1432,5728
2438,1211,360,3,1901,5703
2439,1211,426,5,173,865
2440,1212,64,2,386,772
2441,1212,108,4,50,200
2442,1212,442,2,562,1124
2443,1213,365,1,1492,1492
2444,1214,415,5,387,1935
2445,1215,28,2,97,194
2446,1215,64,3,386,1158
2447,1215,386,5,218,1090
2448,1216,372,2,1252,2504
2449,1217,398,3,90,270
2450,1217,27,4,1268,5072
2451,1218,195,1,1153,1153
2452,1218,251,5,1018,5090
2453,1219,404,2,152,304
2454,1220,11,5,1102,5510
2455,1220,477,3,1176,3528
2456,1220,474,2,1642,3284
2457,1221,326,5,1373,6865
2458,1221,126,2,234,468
2459,1222,401,1,1298,1298
2460,1222,47,4,1940,7760
2461,1223,467,5,319,1595
2462,1223,126,5,234,1170
2463,1224,5,4,1749,6996
2464,1224,373,2,1892,3784
2465,1225,81,4,957,3828
2466,1225,116,2,983,1966
2467,1226,405,5,85,425
2468,1226,339,1,510,510
2469,1226,158,2,1115,2230
2470,1227,18,4,1403,5612
2471,1227,42,5,1265,6325
2472,1227,468,3,731,2193
2473,1228,494,4,1634,6536
2474,1228,30,2,283,566
2475,1228,392,2,1810,3620
2476,1229,264,3,212,636
2477,1229,472,5,1753,8765
2478,1229,22,2,401,802
2479,1230,428,3,1919,5757
2480,1230,433,2,446,892
2481,1230,456,2,1955,3910
2482,1231,314,4,1883,7532
2483,1232,258,2,1476,2952
2484,1232,164,2,639,1278
2485,1233,123,3,1676,5028
2486,1234,52,2,1582,3164
2487,1234,73,2,815,1630
2488,1234,475,4,272,1088
2489,1235,114,3,491,1473
2490,1235,347,3,1351,4053
2491,1235,299,3,1843,5529
2492,1236,11,5,1102,5510
2493,1236,439,1,1214,1214
2494,1237,122,5,721,3605
2495,1237,468,2,731,1462
2496,1238,116,1,983,983
2497,1238,224,5,1881,9405
2498,1238,475,5,272,1360
2499,1239,489,3,1376,4128
2500,1239,163,1,112,112
2501,1239,143,3,1998,5994
2502,1240,478,1,996,996
2503,1240,157,4,1187,4748
2504,1241,174,5,673,3365
2505,1241,319,1,486,486
2506,1241,70,2,739,1478
2507,1242,46,4,1595,6380
2508,1242,425,1,469,469
2509,1243,397,3,1672,5016
2510,1243,320,5,695,3475
2511,1244,374,5,1274,6370
2512,1244,136,4,1588,6352
2513,1245,168,5,407,2035
2514,1246,270,2,1453,2906
2515,1247,249,4,1684,6736
2516,1248,12,2,1057,2114
2517,1248,373,1,1892,1892
2518,1249,202,3,1844,5532
2519,1249,6,4,1466,5864
2520,1250,416,4,99,396
2521,1251,145,4,763,3052
2522,1251,480,5,897,4485
2523,1252,435,3,158,474
2524,1252,423,4,543,2172
2525,1253,180,5,1841,9205
2526,1253,38,5,1468,7340
2527,1254,281,5,1305,6525
2528,1255,216,5,118,590
2529,1256,222,4,361,1444
2530,1256,23,3,1828,5484
2531,1256,315,1,1319,1319
2532,1257,154,2,1033,2066
2533,1257,281,1,1305,1305
2534,1258,76,2,37,74
2535,1258,418,3,630,1890
2536,1259,463,5,1254,6270
2537,1260,142,5,1907,9535
2538,1260,177,1,627,627
2539,1260,17,3,479,1437
2540,1261,249,5,1684,8420
2541,1262,282,4,919,3676
2542,1262,68,1,108,108
2543,1263,283,3,1746,5238
2544,1264,457,1,796,796
2545,1264,403,2,1864,3728
2546,1264,24,3,575,1725
2547,1265,371,1,160,160
2548,1265,242,2,1896,3792
2549,1266,350,3,1151,3453
2550,1266,258,4,1476,5904
2551,1267,103,3,1431,4293
2552,1267,158,4,1115,4460
2553,1267,105,3,603,1809
2554,1268,137,2,266,532
2555,1269,399,1,1157,1157
2556,1269,321,3,452,1356
2557,1269,23,4,1828,7312
2558,1270,21,3,1275,3825
2559,1270,442,1,562,562
2560,1270,354,1,199,199
2561,1271,352,2,931,1862
2562,1272,152,2,94,188
2563,1272,439,4,1214,4856
2564,1273,64,2,386,772
2565,1273,379,2,1024,2048
2566,1273,306,3,496,1488
2567,1274,464,2,1005,2010
2568,1274,120,5,1392,6960
2569,1274,300,2,1390,2780
2570,1275,467,4,319,1276
2571,1276,308,3,867,2601
2572,1277,28,5,97,485
2573,1277,312,5,1187,5935
2574,1277,143,4,1998,7992
2575,1278,227,2,44,88
2576,1278,368,5,1564,7820
2577,1279,270,3,1453,4359
2578,1280,180,3,1841,5523
2579,1280,465,3,1453,4359
2580,1280,409,2,1692,3384
2581,1281,29,1,1851,1851
2582,1281,495,5,15,75
2583,1282,399,3,1157,3471
2584,1282,79,4,484,1936
2585,1282,177,3,627,1881
2586,1283,375,1,1977,1977
2587,1283,169,2,1909,3818
2588,1284,227,1,44,44
2589,1284,385,3,331,993
2590,1285,162,2,1868,3736
2591,1285,61,1,593,593
2592,1285,315,4,1319,5276
2593,1286,362,1,1046,1046
2594,1287,47,4,1940,7760
2595,1288,301,5,1098,5490
2596,1288,153,3,415,1245
2597,1288,331,2,1463,2926
2598,1289,40,2,1512,3024
2599,1289,384,1,1140,1140
2600,1290,439,1,1214,1214
2601,1291,126,5,234,1170
2602,1291,323,1,1836,1836
2603,1291,386,2,218,436
2604,1292,169,3,1909,5727
2605,1292,295,5,899,4495
2606,1292,50,5,66,330
2607,1293,145,3,763,2289
2608,1293,172,1,1827,1827
2609,1293,162,1,1868,1868
2610,1294,99,1,335,335
2611,1295,92,1,1663,1663
2612,1295,487,4,561,2244
2613,1296,107,3,657,1971
2614,1296,99,2,335,670
2615,1297,403,5,1864,9320
2616,1297,276,1,357,357
2617,1297,97,4,629,2516
2618,1298,407,3,846,2538
2619,1299,366,1,1371,1371
2620,1299,337,4,1669,6676
2621,1300,231,1,292,292
2622,1300,328,3,101,303
2623,1301,176,1,269,269
2624,1301,73,4,815,3260
2625,1302,250,5,737,3685
2626,1302,244,1,55,55
2627,1302,306,1,496,496
2628,1303,354,2,199,398
2629,1303,493,3,1967,5901
2630,1304,304,4,156,624
2631,1304,300,2,1390,2780
2632,1305,172,1,1827,1827
2633,1305,95,2,1668,3336
2634,1306,66,5,1331,6655
2635,1306,488,1,834,834
2636,1306,421,4,542,2168
2637,1307,375,1,1977,1977
2638,1307,220,4,567,2268
2639,1307,331,5,1463,7315
2640,1308,289,1,1898,1898
2641,1308,139,3,1550,4650
2642,1308,276,3,357,1071
2643,1309,435,1,158,158
2644,1310,466,3,1601,4803
2645,1310,71,2,1408,2816
2646,1311,197,4,1796,7184
2647,1311,407,4,846,3384
2648,1311,388,2,1168,2336
2649,1312,336,2,861,1722
2650,1312,422,2,452,904
2651,1312,350,1,1151,1151
2652,1313,458,2,1134,2268
2653,1313,41,2,1744,3488
2654,1313,274,1,1752,1752
2655,1314,329,4,1451,5804
2656,1314,421,3,542,1626
2657,1315,172,2,1827,3654
2658,1316,418,5,630,3150
2659,1316,457,5,796,3980
2660,1316,128,5,321,1605
2661,1317,218,2,631,1262
2662,1318,448,5,608,3040
2663,1319,269,4,691,2764
2664,1320,275,4,1647,6588
2665,1320,120,3,1392,4176
2666,1321,282,2,919,1838
2667,1322,129,4,1929,7716
2668,1322,137,4,266,1064
2669,1322,67,5,1787,8935
2670,1323,320,1,695,695
2671,1323,469,4,355,1420
2672,1324,201,3,1036,3108
2673,1324,478,5,996,4980
2674,1324,413,4,492,1968
2675,1325,301,1,1098,1098
2676,1326,108,1,50,50
2677,1326,358,1,33,33
2678,1326,216,2,118,236
2679,1327,182,5,1640,8200
2680,1328,120,3,1392,4176
2681,1328,404,5,152,760
2682,1328,417,4,446,1784
2683,1329,494,1,1634,1634
2684,1329,79,3,484,1452
2685,1329,476,5,1170,5850
2686,1330,1,4,480,1920
2687,1330,180,1,1841,1841
2688,1331,136,5,1588,7940
2689,1331,177,3,627,1881
2690,1332,136,1,1588,1588
2691,1333,408,3,1119,3357
2692,1333,322,5,242,1210
2693,1334,448,3,608,1824
2694,1334,404,5,152,760
2695,1335,170,1,388,388
2696,1336,288,4,1212,4848
2697,1336,136,5,1588,7940
2698,1337,209,4,1531,6124
2699,1338,454,2,429,858
2700,1339,374,1,1274,1274
2701,1339,396,5,842,4210
2702,1340,74,5,916,4580
2703,1341,159,1,748,748
2704,1341,252,5,1936,9680
2705,1341,490,5,477,2385
2706,1342,173,2,1437,2874
2707,1343,147,5,1195,5975
2708,1344,91,1,211,211
2709,1344,331,5,1463,7315
2710,1344,395,5,1084,5420
2711,1345,431,3,281,843
2712,1346,362,4,1046,4184
2713,1347,187,5,529,2645
2714,1347,133,2,608,1216
2715,1347,433,1,446,446
2716,1348,121,2,941,1882
2717,1348,453,5,736,3680
2718,1349,216,1,118,118
2719,1349,11,2,1102,2204
2720,1350,228,1,1094,1094
2721,1351,253,1,24,24
2722,1351,314,4,1883,7532
2723,1351,314,5,1883,9415
2724,1352,313,3,1331,3993
2725,1352,188,4,1149,4596
2726,1352,338,1,621,621
2727,1353,227,2,44,88
2728,1353,444,5,414,2070
2729,1353,468,5,731,3655
2730,1354,482,1,1818,1818
2731,1355,297,5,217,1085
2732,1355,412,2,178,356
2733,1356,57,2,581,1162
2734,1356,338,4,621,2484
2735,1357,417,1,446,446
2736,1357,171,1,814,814
2737,1357,376,1,244,244
2738,1358,146,3,1961,5883
2739,1358,299,5,1843,9215
2740,1358,486,3,711,2133
2741,1359,40,5,1512,7560
2742,1360,215,1,687,687
2743,1361,328,2,101,202
2744,1361,463,5,1254,6270
2745,1361,252,3,1936,5808
2746,1362,51,2,1195,2390
2747,1363,488,2,834,1668
2748,1363,172,1,1827,1827
2749,1363,217,3,1881,5643
2750,1364,153,4,415,1660
2751,1365,498,5,340,1700
2752,1365,422,4,452,1808
2753,1365,170,3,388,1164
2754,1366,497,5,1361,6805
2755,1367,495,2,15,30
2756,1367,103,3,1431,4293
2757,1367,358,1,33,33
2758,1368,200,1,674,674
2759,1369,192,4,1084,4336
2760,1370,229,1,1613,1613
2761,1371,131,5,1118,5590
2762,1371,488,2,834,1668
2763,1371,481,5,555,2775
2764,1372,100,3,880,2640
2765,1372,101,2,1146,2292
2766,1373,247,5,1579,7895
2767,1374,119,5,119,595
2768,1374,49,5,253,1265
2769,1375,492,2,90,180
2770,1375,220,1,567,567
2771,1376,127,3,210,630
2772,1376,381,5,1179,5895
2773,1377,163,3,112,336
2774,1378,288,4,1212,4848
2775,1379,452,5,269,1345
2776,1379,340,1,782,782
2777,1379,444,5,414,2070
2778,1380,499,1,975,975
2779,1380,70,4,739,2956
2780,1381,50,2,66,132
2781,1381,295,4,899,3596
2782,1381,29,3,1851,5553
2783,1382,396,2,842,1684
2784,1383,336,2,861,1722
2785,1383,410,4,1240,4960
2786,1384,234,2,340,680
2787,1384,393,3,1100,3300
2788,1384,396,2,842,1684
2789,1385,276,1,357,357
2790,1386,464,5,1005,5025
2791,1386,226,2,1973,3946
2792,1386,400,1,744,744
2793,1387,87,5,340,1700
2794,1387,253,2,24,48
2795,1388,58,1,988,988
2796,1388,252,4,1936,7744
2797,1388,394,5,513,2565
2798,1389,357,4,1390,5560
2799,1390,114,2,491,982
2800,1390,417,4,446,1784
2801,1391,28,1,97,97
2802,1392,435,5,158,790
2803,1393,7,1,958,958
2804,1393,65,4,204,816
2805,1393,141,4,1037,4148
2806,1394,498,4,340,1360
2807,1394,12,1,1057,1057
2808,1394,54,1,1187,1187
2809,1395,151,2,1307,2614
2810,1396,409,4,1692,6768
2811,1396,139,5,1550,7750
2812,1396,229,2,1613,3226
2813,1397,408,5,1119,5595
2814,1397,131,4,1118,4472
2815,1398,451,2,1866,3732
2816,1398,272,4,211,844
2817,1399,90,1,493,493
2818,1400,22,2,401,802
2819,1400,250,4,737,2948
2820,1401,128,4,321,1284
2821,1401,457,3,796,2388
2822,1402,268,1,1265,1265
2823,1402,276,1,357,357
2824,1403,476,5,1170,5850
2825,1403,130,1,1429,1429
2826,1404,500,4,1071,4284
2827,1404,424,4,1567,6268
2828,1405,500,1,1071,1071
2829,1405,316,3,406,1218
2830,1405,154,3,1033,3099
2831,1406,415,3,387,1161
2832,1406,441,5,1241,6205
2833,1407,157,3,1187,3561
2834,1407,418,4,630,2520
2835,1408,79,3,484,1452
2836,1408,92,3,1663,4989
2837,1409,42,5,1265,6325
2838,1409,122,2,721,1442
2839,1410,313,3,1331,3993
2840,1411,33,2,340,680
2841,1411,437,4,464,1856
2842,1411,284,2,1435,2870
2843,1412,293,3,1418,4254
2844,1412,490,3,477,1431
2845,1412,286,5,1078,5390
2846,1413,419,3,802,2406
2847,1413,342,3,1189,3567
2848,1414,363,5,310,1550
2849,1414,422,5,452,2260
2850,1414,399,4,1157,4628
2851,1415,237,2,1788,3576
2852,1416,441,3,1241,3723
2853,1417,400,4,744,2976
2854,1417,121,1,941,941
2855,1418,319,5,486,2430
2856,1419,249,1,1684,1684
2857,1419,327,2,1003,2006
2858,1419,246,2,1260,2520
2859,1420,397,3,1672,5016
2860,1420,339,4,510,2040
2861,1420,154,4,1033,4132
2862,1421,445,5,1076,5380
2863,1421,206,2,1525,3050
2864,1421,382,2,802,1604
2865,1422,32,4,866,3464
2866,1422,476,3,1170,3510
2867,1423,320,4,695,2780
2868,1423,354,2,199,398
2869,1424,490,3,477,1431
2870,1425,79,2,484,968
2871,1426,303,3,1269,3807
2872,1426,443,1,1610,1610
2873,1426,483,3,1699,5097
2874,1427,11,3,1102,3306
2875,1427,284,3,1435,4305
2876,1427,150,1,1751,1751
2877,1428,97,1,629,629
2878,1428,182,2,1640,3280
2879,1429,457,3,796,2388
2880,1429,449,1,1106,1106
2881,1430,314,4,1883,7532
2882,1430,282,1,919,919
2883,1430,177,1,627,627
2884,1431,36,4,931,3724
2885,1431,30,3,283,849
2886,1431,269,3,691,2073
2887,1432,31,2,629,1258
2888,1432,415,2,387,774
2889,1433,424,3,1567,4701
2890,1433,12,1,1057,1057
2891,1433,99,2,335,670
2892,1434,161,1,716,716
2893,1434,147,3,1195,3585
2894,1434,64,5,386,1930
2895,1435,475,5,272,1360
2896,1436,216,1,118,118
2897,1436,413,3,492,1476
2898,1436,344,1,443,443
2899,1437,53,5,1451,7255
2900,1437,270,3,1453,4359
2901,1437,468,4,731,2924
2902,1438,118,2,875,1750
2903,1439,58,4,988,3952
2904,1439,239,1,521,521
2905,1439,176,5,269,1345
2906,1440,301,5,1098,5490
2907,1441,144,2,1452,2904
2908,1441,227,1,44,44
2909,1441,305,5,967,4835
2910,1442,223,3,1719,5157
2911,1442,183,2,1977,3954
2912,1442,152,2,94,188
2913,1443,289,1,1898,1898
2914,1444,136,2,1588,3176
2915,1444,490,2,477,954
2916,1444,278,1,1725,1725
2917,1445,432,3,1466,4398
2918,1445,379,1,1024,1024
2919,1446,197,3,1796,5388
2920,1447,113,2,1877,3754
2921,1447,475,1,272,272
2922,1447,481,2,555,1110
2923,1448,181,2,384,768
2924,1448,351,1,256,256
2925,1448,365,2,1492,2984
2926,1449,425,1,469,469
2927,1449,467,5,319,1595
2928,1450,32,1,866,866
2929,1450,257,3,1040,3120
2930,1450,160,3,800,2400
2931,1451,92,2,1663,3326
2932,1451,405,2,85,170
2933,1452,297,5,217,1085
2934,1452,9,2,1668,3336
2935,1453,66,2,1331,2662
2936,1453,400,3,744,2232
2937,1454,280,2,1106,2212
